Product Id,"Product External Id","Product Is Active","Product Division","Product Code","Product Name","Product Description","Primary Product Group Id","Primary Product Group","Product Type","Supplier Id","Supplier Code","Supplier Units Per Outer",Supplier,"Product Cost Price","Product Markup(%)","Product Price","Product TAX","Product Price Based On","Product Tracking Level","Product Warning Text","Product Minimum Inventory","Product Minimum Reorder","Product Minimum Order Type","Product Has Direct Cost","Product Available on Web","Product TAX Code","Product RRP","Product Notes","Product Is Purchased","Product Is Sold","Product Purchases Account","Product Sales Account","Product Inventory Account","Product Barcode","Product Is Controlled Drug","Product Desexes Patient","Product Triggers Patient Death","Product Patient Death Reason","Product Medication Text","Product Default Sell Units","Product Requires Prescription","Product Generates Prescription","Product RVM Direction of Use","Product RVM Length of Treatment Course","Product RVM Dose To Be Given","Product RVM Route of Administration","Product RVM Frequency of Treatments","Product RVM Length/Number of Treatments","Product RVM Withholding Period for Milk","Product RVM Withholding Period for Meat","Product RVM Maximum Dispense Quantity","Product RVM Maximum Dispense Frequency (days)","Auto Generate Product Type","Product Default Label Qty","Product Label Is Fixed Number","Product Identifier (NDC)","Product Schedule/Class","Product Lowest Dispensable Unit","Product Lowest Dispensable Quantity","Product Concentration","Product Concentration Unit","Product Concentration Volume","Product Concentration Diluted","Product Concentration Diluted Unit","Product Concentration Diluted Volume","Product Default Dosage Calculation Method","Product Default Route of Administration","Product Default Infusion Rate Per","Product Is CRI","Product Sheet Group","Product Service Fee Id","Product Service Fee Code","Product Service Fee External Reference"
2160,,YES,1,"IDX- 24639","Fecal Dx® Profile with Giardia",,16,"Lab IDEXX Reference",Diagnostic,,,1,,48.69,50,73.035,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2161,,YES,1,"IDX- 246390","Fecal Specimen to Complete Fecal Dx® Profile with Giardia",,16,"Lab IDEXX Reference",Diagnostic,,,1,,0,0,0,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2162,,YES,1,"IDX- 32853","Allergen Panel, Interior West Regional with Food—Canine/Feline",,16,"Lab IDEXX Reference",Diagnostic,,,1,,282.39,50,423.585,0.0000,Markup,Product,,0,0,MINIMUM,YES,NO,E,0,,YES,YES,,,,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2163,,YES,1,"IDX- 375","IDEXX CBC®",,16,"Lab IDEXX Reference",Diagnostic,,,1,,56.19,50,84.285,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2164,,YES,1,"IDX- 7244","Lab 4Dx® Plus Test—Canine (Non-export)",,16,"Lab IDEXX Reference",Diagnostic,,,1,,35.89,50,53.835,0.0000,Price,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2165,,YES,1,"IDX- 3265","Distemper Virus (CDV) Quant RealPCR™ Test—Canine",,16,"Lab IDEXX Reference",Diagnostic,,,1,,114.55,50,171.825,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2166,,YES,1,"IDX- 9461","Urine Cortisol:Creatinine Ratio Add-on",,16,"Lab IDEXX Reference",Diagnostic,,,1,,76.85,50,115.275,0.0000,Markup,Product,,0,0,MINIMUM,YES,NO,E,0,,YES,YES,,,,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2167,,YES,1,"IDX- 2285","Ionized Calcium",,16,"Lab IDEXX Reference",Diagnostic,,,1,,109.79,50,164.685,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2168,,YES,1,"IDX- 8659999S","Senior Screen and SediVue Dx® Urinalysis",,16,"Lab IDEXX Reference",Diagnostic,,,1,,158.55,50,237.825,0.0000,Markup,Product,,0,0,MINIMUM,YES,NO,E,0,,YES,YES,,,,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2169,,YES,1,"IDX- 2773","HealthChek™ Plus Profile with Cardiopet® proBNP Test Select—Feline",,16,"Lab IDEXX Reference",Diagnostic,,,1,,184.19,50,276.285,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2170,,YES,1,"IDX- 78","Immune Profile Select—Canine/Feline",,16,"Lab IDEXX Reference",Diagnostic,,,1,,183.59,50,275.385,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2171,,YES,1,"IDX- 5800","Young Wellness w/ Lytes, Canine Cardiopet proBNP, Fecal Dx Antigen, Giardia and Heartworm Select",,16,"Lab IDEXX Reference",Diagnostic,,,1,,165.19,50,247.785,0.0000,Markup,Product,,0,0,MINIMUM,YES,NO,E,0,,YES,YES,,,,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2172,,YES,1,"IDX- 10010","Phenobarbital - Two samples (peak and trough)*",,16,"Lab IDEXX Reference",Diagnostic,,,1,,141.05,50,211.575,0.0000,Price,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2173,,YES,1,"IDX- 469999","HealthChek™ Plus Profile",,16,"Lab IDEXX Reference",Diagnostic,,,1,,130.19,50,195.285,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2174,,YES,1,"IDX- 2666","Cardiopet® proBNP—Feline",,16,"Lab IDEXX Reference",Diagnostic,,,1,,109.49,50,164.235,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2175,,YES,1,"IDX- 1362","Immune Panel—Canine/Feline",,16,"Lab IDEXX Reference",Diagnostic,,,1,,134.39,50,201.585,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2176,,YES,1,"IDX- 2604","Young Wellness with Fecal O&P and Lab 4Dx® Plus Test Select—Canine",,16,"Lab IDEXX Reference",Diagnostic,,,1,,116.69,50,175.035,0.0000,Markup,Product,,0,0,MINIMUM,YES,NO,E,0,,YES,YES,,,,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2177,,YES,1,"IDX- 2770","Senior Screen with Cardiopet® proBNP Test Select—Canine",,16,"Lab IDEXX Reference",Diagnostic,,,1,,212.55,50,318.825,0.0000,Markup,Product,,0,0,MINIMUM,YES,NO,E,0,,YES,YES,,,,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2178,,YES,1,"IDX- 9101","Urinalysis Add-on",,16,"Lab IDEXX Reference",Diagnostic,,,1,,35.09,50,52.635,0.0000,Markup,Product,,0,0,MINIMUM,YES,NO,E,0,,YES,YES,,,,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2179,,YES,1,"IDX- 800",Cortisol,,16,"Lab IDEXX Reference",Diagnostic,,,1,,96.19,50,144.285,0.0000,Price,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2180,MAH_360c5278-edf8-4359-a821-46d664b02960,YES,1,MAH_APOQ1CHEW,"Apoquel 16mg Chewable Tablet","JAK Inhibitor",6,Pharmacy,Medication,,,1,,1.68,77.38,2.98,0.2220,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,,NO,,NO,,"Give #INPUT# tablet(s) by mouth every #INPUT# hour(s).",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
2181,MAH_545ad2d1-3c12-46ce-9651-b04b26c45841,YES,1,MAH_APOQ3CHEW,"Apoquel 3.6mg Chewable Tablet","JAK Inhibitor",6,Pharmacy,Medication,,,1,,1.68,77.38,2.98,0.2220,Price,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,,NO,,NO,,"Give #INPUT# tablet(s) by mouth every #INPUT# hour(s).",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
2182,MAH_83b8bb2b-b7b7-4d3a-9c3e-bff7c0c80ba8,YES,1,MAH_APOQCHEW,"Apoquel 5.4mg Chewable Tablet","JAK Inhibitor",6,Pharmacy,Medication,,,1,,1.68,77.38,2.98,0.2220,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,,NO,,NO,,"Give #INPUT# tablet(s) by mouth every #INPUT# hour(s).",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
2183,,YES,1,6002183,"Growth Removal - Skin Tag",,7,Surgery,Procedure,,,1,,50,0,50,0.0000,Price,Product,,0,0,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2184,,YES,1,MAH_10035,"PPVD K9 OM Met Resp + Joint Mob 6 lb",,4,"Prescription Foods",Medication,,,1,,34.4,39.51,47.99,3.5753,Price,Product,,0,0,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,YES,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2185,,YES,1,MAH_10037,"PPVD K9 OM Met Resp + Joint Mob 15 lb",,4,"Prescription Foods",Medication,,,1,,0,0,84.99,6.3318,Price,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,YES,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2186,MAH_c098a7f3-675b-47a1-95c6-cb44733921ee,YES,1,MAH_CSECOHE,"C-Section + OHE",,7,Surgery,Procedure,,,1,,900,0,900,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,1,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2187,,YES,1,SERVICEFEEHAZ_($25.0000),"Service Fee Hazardous $25",,2,"Service Fee","Service Fee",,,1,,25,0,25,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2188,MAH_34d7eb49-3d96-4375-99ff-0a001c5d42f4,YES,1,MAH_FORCELIG,Ligasure,,7,Surgery,Standard,,,1,,75,0,75,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2191,MAH_0c5db618-0126-4aae-974f-4287eb617e01,YES,1,MAH_LEV500,"Levetiracetam 500 mg ER",,6,Pharmacy,Medication,,,1,,0.18,3988.89,7.36,0.5500,Markup,Product,,0,0,MINIMUM,YES,NO,7.45,0,"Minimum Price: 0.0000",YES,YES,,,,LEV500,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
2192,MAH_0f6ab512-5945-4843-beb5-4292dc5d7bff,YES,1,MAH_CV,"Corona Vaccine - 3 wk",,11,Vaccination,Vaccination,,,1,,0,0,0,0.0000,Price,No,,0,0,MINIMUM,NO,NO,E,0,"Minimum Price: 0.0000",NO,YES,,,,CV,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2193,MAH_3e854fa3-09f0-4f0e-ac82-d01187392850,YES,1,MAH_NFEW,"No Flap Ear Wrap",,8,Service,Standard,,,1,,38.67,74.99,67.67,0.0000,Markup,No,,0,0,MINIMUM,YES,NO,E,0,"Minimum Price: 0.0000",NO,YES,,,,NFEW,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2194,MAH_61b2bbd8-9f81-445c-ba77-07f0297dbd2a,YES,1,MAH_OTO1,"Otomite 0.5 oz.",,6,Pharmacy,Medication,,,1,,10.78,100,21.56,1.6100,Markup,Product,,0,0,MINIMUM,YES,NO,7.45,0,"Minimum Price: 0.0000",YES,YES,,,,OTO1,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2195,MAH_7e1cf7a9-dc71-456c-8f6e-7c3d1d724265,YES,1,MAH_BORDINJ,"Bordetella Injectable 3 wk",,11,Vaccination,Vaccination,,,1,,10.5,138.1,25,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,BORDINJ,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2197,MAH_f4b924e2-f913-4368-9fcb-17cd3a853270,YES,1,MAH_REF,"Refer A Friend",,8,Service,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0,MINIMUM,NO,NO,E,0,"Minimum Price: -20.0000",NO,YES,,,,REF,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2363,MAH_35d0a4ae-6a9d-4283-9a85-b5afbf55d57f,YES,1,MAH_INV_PHY60,"Phycox 60 ct",,9,Retail,Standard,,,1,,29.65,100,59.3,4.4179,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2532,MAH_67c13196-5fb0-43a1-afed-ed27ea192d91,YES,1,MAH_INV_FORTF,"Probiotic Fortiflora Feline Per Packet",,9,Retail,Medication,,,1,,0.57,100,1.14,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,NO,0,,0,,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1830,SERVICEFEE_($7.0000)_(E),
3010,,YES,1,EXTSCRIPT,"External Prescription",,6,Pharmacy,Medication,,,1,,0,0,0,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,YES,YES,0,,0,,NO,,NO,,"Name: #INPUT#
Quantity: #INPUT#
Refills: #INPUT#
Instructions: #INPUT#",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3012,DebtorBalanceImport,YES,1,DebtorBalanceImport,DebtorBalanceImport,,,,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0,MINIMUM,YES,NO,E,0,,YES,YES,,,,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
3013,MAH_5d825d9e-fed5-48c2-ba01-a5bc7be397d9,YES,1,MAH_910RC,"Exam/Consult - Recheck  Complimentary",,8,Service,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
3014,,YES,1,PREOP,"Pre Operative Medications",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3016,,YES,1,INDMED,"Induction Medications",,7,Surgery,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3017,MAH_bc50737a-8a31-40e4-b315-1fb3a55815a6,YES,1,6003017,"Sedation - Feline",,10,Injectables,Medication,,,1,,0,0,80,0.0000,BundlePriceTaxExclusive,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
3018,,YES,1,FELDENTALBUN,"Feline Dental Bundle",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3019,,YES,1,AGFLUSH,"Anal Gland Flush Infusion",,8,Service,Procedure,,,1,,55,0,55,0.0000,Price,No,,0,0,MINIMUM,NO,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3020,MAH_0d41ffe4-4939-4ee1-9df2-2428b925410b,YES,1,6003020,"Anesthesia Bundle (Spay/Neuter/Dental)",,28,Bundles,Standard,,,1,,0,0,0,0.0000,BundlePriceTaxExclusive,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
3023,,YES,1,K9DENTALBUN,"Canine Dental Bundle",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3024,,YES,1,K9NEUTBUN,"Canine Neuter Bundle",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3025,,YES,1,ECOLLARBUN,"E-Collar Bundle",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3026,,YES,1,DKT,"DKT Compounded",,10,Injectables,Medication,,,1,,0,0,0,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,"needs cost* ",YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3029,,YES,1,PROMO,"April Promo",,8,Service,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3030,,YES,1,6003030,"Canine Spay Bundle",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3031,,YES,1,6003031,"Feline Spay Bundle",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3032,,YES,1,6003032,"Feline Neuter Bundle",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3033,,YES,1,6003033,"General Surgery Bundle",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3034,,YES,1,6003034,"Pain Management with Surgery Bundle",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3035,,YES,1,6003035,"Antibiotic Injection(s) with Surgery Bundle",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3036,,YES,1,6003036,"Epulis Removal Small",,7,Surgery,Procedure,,,1,,30,0,30,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3038,,YES,1,6003038,"Epulis Removal Medium",,7,Surgery,Procedure,,,1,,50,0,50,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3039,,YES,1,6003039,"Epulis Removal Large",,7,Surgery,Procedure,,,1,,75,0,75,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3040,,YES,1,6003040,"Skin Tag Removal",,7,Surgery,Procedure,,,1,,50,0,50,0.0000,Price,Product,,0,0,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3041,,YES,1,6003041,"Eyelid Tumor Removal",,7,Surgery,Procedure,,,1,,75,0,75,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3042,,YES,1,6003042,"Lidocaine Injection",,10,Injectables,Medication,,,1,,0,0,8,0.0000,Price,Product,,0,0,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,1833,SERVICEFEE_($12.0000)_(7.45),
3043,,YES,1,6003043,"Ear Diagnostics and Treatment",,28,Bundles,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3044,,YES,1,"IDX- 4035","Urine Culture and MIC Susceptibility*",,16,"Lab IDEXX Reference",Diagnostic,,,1,,141.85,50,212.775,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
3045,,YES,1,SUTUREREM,"Suture Removal",,8,Service,Standard,,,1,,0,0,0,0.0000,Price,No,,0,0,MINIMUM,NO,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3046,MAH_4e591b9d-3c01-43e9-a937-20c69bb25be6,YES,1,6003046,"Radiographs - Barium Study (12 Views)",,5,Lab,Diagnostic,,,1,,450,0,450,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
3048,,YES,1,6003048,"Vincristine Injection","Chemotherapeutic Agent",10,Injectables,Medication,,,1,,15,1566.67,250,0.0000,Price,Product,,0,0,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,2187,SERVICEFEEHAZ_($25.0000),
3050,,YES,1,6003050,"Euthanasia Procedure Bundle 0-50 lb",,28,Bundles,Procedure,,,1,,0,0,90,0.0000,BundlePriceTaxExclusive,No,,0,0.0000,MINIMUM,NO,NO,,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
3051,MAH_1ebd44de-e9e2-4453-8a1d-310bf03eb4d1,YES,1,6003051,"Chem 10 & CBC - In House",,5,Lab,Diagnostic,,,1,,145,0,145,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
