drug_schedule,description,trade_name_detected,is_billable,is_multi_dose,is_external,is_refrigerated,unit_of_issue,requires_cycle_count_witness,requires_issue_witness,requires_restock_witness,requires_return_witness,requires_waste_witness,Issue Unit Strength,order_quantity,order_unit,order_unit_price
6,Mirtazapine 2 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,2 mg,100,TAB,$0.00
6,Mirtazapine 3mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,3 mg,100,CAP,$0.63
6,Mirtazapine 5g transdermal gel,,1,0,0,0,EACH,0,0,0,0,0,5 g,1,EACH,$27.87
6,Mirtazapine 7.5 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,7.5 mg,30,TAB,$23.71
6,Mirtazapine Transdermal Ointment 5g,,1,0,0,0,EACH ,0,0,0,0,0,5 g,1,EACH,$21.00
6,Misoprostol 100 mcg Tablet,,1,1,0,0,TAB,0,0,0,0,0,100 mcg,60,TAB,$38.06
6,Mometamax 15g,,1,0,0,0,EACH ,0,0,0,0,0,15 g,1,EACH,$31.91
6,Mometamax 7.5g,,1,0,0,0,EACH ,0,0,0,0,0,7.5 g,1,EACH,$0.00
6,Mometamax susp 30g,,1,0,0,0,BTTL,0,0,0,0,0,30 g,1,BTTL,$19.82
2,Morphine 10mg/ml Inj,,1,0,0,0,VIAL,1,1,1,1,1,10 mg,25,VIAL,$25.20
2,Morphine Sulfate (PF) 0.5mg/ml Inj,,1,1,0,0,ML,1,1,1,1,1,0.5 mg,10,ML,$3.70
6,MotaZol 15g,,1,0,0,0,BTTL,0,0,0,0,0,15 g,12,BTTL,$21.88
6,Moxifloxacin 0.5% Ophth Sol,,1,0,0,0,BTTL,0,0,0,0,0,0.50%,1,BTTL,$15.48
6,Mupirocin Ointment 2%,,1,0,0,0,BTTL,0,0,0,0,0,2%,1,BTTL,$0.00
6,Mycophenolic Acid DR 360 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,360 mg,100,TAB,$0.00
6,Mydfrin 2.5% 5ml,,1,0,0,0,EACH ,0,0,0,0,0,2.50%,1,RACH,$8.70
6,Naloxone 0.4 mg/ml Inj,,1,0,0,0,VIAL,0,0,0,0,0,0.4 mg,1,VIAL,$52.62
6,Narketan 10% Inj (10),,1,0,0,0,VIAL,0,0,0,0,0,10%,10,VIAL,$12.10
6,Nasalgen IP 10DS,,1,0,0,0,DOSE,0,0,0,0,0,,10,DOSE,$0.00
6,Navel Dip,,1,0,0,0,JUG,0,0,0,0,0,,1,JUG,$0.00
6,Navel Guard 1 gal,,1,0,0,0,GAL,0,0,0,0,0,,1,GAL,$23.14
6,Naxcel Inj 4gm vial,,1,1,0,0,ML,0,0,0,0,0,4 g,80,ML,$168.74
6,Nemex-2 Oral 60mL,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Neo Poly B  Sol 10ml btl,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$46.86
6,Neo/Poly/Dex Ophth Ointment 3.5g,,1,0,0,0,EACH,0,0,0,0,0,3.5 g,1,EACH,$4.25
6,Neo/Poly/Dex Ophth Solution,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$4.91
6,Neomycin Sulfate 200 mg/mL Oral Sus,,1,1,0,0,ML,0,0,0,0,0,200 mg,473,ML,$9.54
6,Neo-Predef Powder ,,1,0,0,0,BTTL,0,0,0,0,0,,12,BTTL,$264.35
6,Neptra Ear Drop Solu 1ml per tube,,1,0,0,0,TUBE,0,0,0,0,0,,10,TUBE,$125.52
6,NexGard Chew 10-24lbs ,Nexgard,1,0,0,0,DOSE,0,0,0,0,0,,30,CHEW,$417.50
6,Niacinamide 500 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,500 mg,100,TAB,$2.38
6,Nitenpyram 11.4 mg Tablet,Capstar,1,1,0,0,TAB,0,0,0,0,0,11.4 mg,6,TAB,$28.10
6,Nitenpyram 57 mg Tablet,Capstar,1,1,0,0,TAB,0,0,0,0,0,57 mg,6,TAB,$29.19
6,Nitroglycerin Ointment 30g tube,,1,0,0,0,TUBE,0,0,0,0,0,30 g,1,TUBE,$56.18
6,Norepinephrine 1 mg/mL Inj,,1,0,0,0,VIAL,0,0,0,0,0,1 mg,10,VIAL,$89.70
6,Novofine Needle 30g 8mm (per need),,1,0,0,0,EACH,0,0,0,0,0,30 g,100,EACH,$0.00
6,Nuflor 300mg/ml Inj,,1,1,0,0,ML,0,0,0,0,0,300 mg,100,ML,$1.30
6,Numotizine Poultice 24oz,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Nuplura PH 50ds,,1,0,0,0,DOSE,0,0,0,0,0,,50,DOSE,$105.92
6,Nutri-Cal 4.25oz,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$7.36
6,Nutri-Plus gel 120g tube,,1,0,0,0,TUBE,0,0,0,0,0,120 g,1,TUBE,$9.50
6,Nystatin-Neomycin-Triam Oint 454g,,1,0,0,0,EACH,0,0,0,0,0,454 g,1,EACH,$45.07
6,Oclacitinib 16 mg chew,Apoquel,1,1,0,0,TAB,0,0,0,0,0,16 mg,100,TAB,$181.95
6,Oclacitinib 16mg Tablet,Apoquel,1,1,0,0,TAB,0,0,0,0,0,16 mg,100,TAB,$1.86
6,Oclacitinib 3.6 mg chew,Apoquel,1,1,0,0,TAB,0,0,0,0,0,3.6 mg,100,TAB,$0.00
6,Oclacitinib 3.6mg Tablet,Apoquel,1,1,0,0,TAB,0,0,0,0,0,3.6 mg,100,TAB,$1.86
6,Oclacitinib 5.4 mg chew,Apoquel,1,1,0,0,TAB,0,0,0,0,0,5.4 mg,100,TAB,$0.00
6,Oclacitinib 5.4mg Tablet,Apoquel,1,1,0,0,TAB,0,0,0,0,0,5.4 mg,100,TAB,$1.86
6,Oculenis XL Corneal Repair Gel 10ml,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$43.54
6,Ofloxacin Ophthalmic Solution 0.3%,,1,0,0,0,BTTL,0,0,0,0,0,0.30%,1,BTTL,$6.52
6,Omeprazole 10mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,10 mg,100,CAP,$3.14
6,Omeprazole 10mg/mL Oral,,1,1,0,0,ML,0,0,0,0,0,10 mg,120,ML,$0.09
6,Omeprazole 2.5mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,2.5 mg,100,TAB,$27.00
6,Omeprazole 20mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,20 mg,100,CAP,$3.23
6,Omeprazole 30mg  Capsule,,1,0,0,0,CAP ,0,0,0,0,0,30 mg,100,CAP ,$2.56
6,Omeprazole 40mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,40 mg,100,CAP,$4.72
6,Omeprazole 40mg Inj,,1,1,0,0,ML,0,0,0,0,0,40 mg,10,ML,$0.00
6,Omeprazole 5mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,5 mg,100,TAB,$36.00
6,Omnipaque 240mg/ml Inj,,1,1,0,0,ML,0,0,0,0,0,240 mg,50,ML,$63.49
6,Omnipaque 350mgInj,Contrast,1,1,0,0,ML,0,0,0,0,0,350 mg,500,ML,$299.00
6,Ondansetron 2 mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,2 mg,20,ML,$4.98
6,Ondansetron 4mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,4 mg,30,TAB,$2.84
6,Ondansetron 8 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,8 mg,30,TAB,$2.49
6,Ophthalmic eye wash,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
6,Optimmune Ophth Oint 3.5gm,,1,0,0,0,EACH,0,0,0,0,0,3.5 g,1,EACH,$38.89
6,Optixcare Eye Lube 20g,,1,0,0,0,TUBE,0,0,0,0,0,20 g,1,TUBE,$8.07
6,Optixcare L-Lysine Powder,,1,0,0,0,JAR,0,0,0,0,0,,1,JAR,$11.98
6,Oralade GI Support,,1,0,0,0,EACH,0,0,0,0,0,500 ml,6,EA,$76.79
6,Orbifloxacin 30mg/mL Oral,,1,1,0,0,ML,0,0,0,0,0,30 mg,20,ML,$246.78
6,Oseltamivir 75 mg Capsule,,1,0,0,0,CAP ,0,0,0,0,0,75 mg,10,CAP,$10.49
6,Osurnia Gel Tube,,1,0,0,0,TUBE,0,0,0,0,0,,20,,$181.83
6,Otoclean Ear Cleaner 5ml (18),,1,0,0,0,BTTL,0,0,0,0,0,,1,,$14.89
6,Otomax Ear Drops,,1,0,0,0,BTTL,0,0,0,0,0,,1,,$14.06
6,Otomax Ointment 15gm,,1,0,0,0,TUBE,0,0,0,0,0,15 g,12,TUBE,$76.58
6,Otomax Ointment 7.5 g,,1,0,0,0,BTTL,0,0,0,0,0,7.5 g,12,BTTL,$167.28
6,Otoprof ear cleaner 50ml bottle,,1,0,0,0,BTTL,0,0,0,0,0,,1,,$0.00
6,Oxytocin 200mg/ml Inj,,1,1,0,0,ML,0,0,0,0,0,200 mg,100,ML,$6.96
6,Panacur 10% Suspension 100mg/ml,Panacur,1,1,0,0,ML,0,0,0,0,0,100mg,1000,ML,$121.28
6,Panacur C K9 Dewormer 1g Per Pkt,Panacur,1,0,0,0,PACKET,0,0,0,0,0,1 g,30,PACKET,$50.80
6,Panacur C K9 Dewormer 2g Per Pkt,Panacur,1,0,0,0,PACKET,0,0,0,0,0,2 g,30,PACKET,$77.10
6,Panacur C K9 Dewormer 4g Per Pkt,Panacur,1,0,0,0,PACKET,0,0,0,0,0,4 g,30,PACKET,$122.60
6,Panacur granules 22% 1.8g each,Panacur,1,0,0,0,EACH,0,0,0,0,0,1.8 g,90,,$87.22
6,Panacur granules 22% 4.5g each,Panacur,1,0,0,0,EACH,0,0,0,0,0,4.5g,60,,$113.19
6,PANACUR PASTE EQUINE 25GM,Panacur,1,0,0,0,EACH,0,0,0,0,0,25 g,1,EA,$0.00
6,Panoquell CA1 4mg/ml Inj,,1,1,0,0,ML,0,0,0,0,0,4 mg,4,,$231.50
6,Pantoprazole 4 mg/ml Inj,Protonix,1,1,0,0,ML,0,0,0,0,0,4 mg,10,VIAL,$43.06
6,Pantoprazole 40mg/vial Inj,,1,1,0,0,ML,0,0,0,0,0,40 mg,10,BTTL,$34.93
6,Paroxetine 30 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,30 mg,30,TAB,$2.09
6,Parvo Shield Vac Killed Virus,,1,0,0,0,DOSE,0,0,0,0,0,,1,,$0.00
6,PCV3 250DS,Merck,1,0,0,0,DOSE,0,0,0,0,0,,1,BTTL,$0.00
6,Penicillin G 500ml Bottle,,1,1,0,0,ML,0,0,0,0,0,,500,,$36.57
3,Pentobarbital Sodium 390 mg/mL Inj,"Fatal Plus, Euthasol",1,1,0,0,ML,1,1,1,1,1,390 mg,250,ML,$0.00
6,Pentoxifylline ER 400mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,400 mg,100,TAB,$42.93
6,Peptivet Oto Gel  25ml,,1,0,0,0,TUBE,0,0,0,0,0,,1,,$16.15
6,Percorten 25mg/ml Inj,Zycortal,1,1,0,0,ML,0,0,0,0,0,25mg,1,ML,$0.00
6,PetEma Fel Enema 6mL,,1,0,0,0,SYR,0,0,0,0,0,,1,SYR,$3.21
6,Petrolatum Ophthalmic Oint 3.5 g,,1,0,0,0,TUBE,0,0,0,0,0,3.5 g,1,TUBE,$5.64
6,PetVisionPro Eye Drop 4 mL,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
4,Phenobarbital 120mg/ml Inj,,1,1,0,0,ML,1,1,1,1,1,120 mg,10,ML,$175.84
4,Phenobarbital 130mg/ml Inj,,1,1,0,0,ML,1,1,1,1,1,130 mg,1,ML,$195.00
4,Phenobarbital 16.2 mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,16.2 mg,100,TAB,$5.77
4,Phenobarbital 30mg Tablet (1000),Epiphen,1,1,0,0,TAB,1,1,1,1,1,30 mg,1000,TAB,$84.59
4,Phenobarbital 32.4 mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,32.4 mg,100,TAB,$5.86
4,PHENObarbital 4 mg/mL Oral ,,1,1,0,0,ML,1,1,1,1,1,4 mg,473,ML,$33.15
4,Phenobarbital 40mg/ml Inj (30ml),Epiphen,1,1,0,0,ML,1,1,1,1,1,4mg,30,ML,$10.44
4,Phenobarbital 60mg Tablet  (1000),Epiphen,1,1,0,0,TAB,1,1,1,1,1,60 mg,1000,TAB,$165.87
4,Phenobarbital 64.8 mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,64.8 mg,100,TAB,$9.08
4,PHENObarbital 65 mg/ml Inj,,1,1,0,0,ML,1,1,1,1,1,65 mg,1,ML,$19.52
4,Phenobarbital 97.2 mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,97.2 mg,100,TAB,$11.91
4,Phenobarbitone (60mg) 1ml Vial,,1,0,0,0,VIAL,1,1,1,1,1,60mg,10,VIAL,$212.22
6,Phenylbutazone Paste 20gm tube,Vetribute,1,0,0,0,TUBE,0,0,0,0,0,20 g,1,TUBE,$185.47
6,Phenylephrine 2.5% Eye Drops Minims,,1,0,0,0,VIAL,0,0,0,0,0,2.50%,20,VIAL,$87.12
6,Phenylpropanolamine 50 mg Chew,,1,1,0,0,TAB,0,0,0,0,0,50 mg,60,TAB,$27.92
6,Phenylpropanolamine ER 145mg Tabs,,1,1,0,0,TAB,0,0,0,0,0,145 mg,30,TAB,$31.77
6,Phenylpropanolamine ER 18mg Tabs,,1,1,0,0,TAB,0,0,0,0,0,18 mg,30,TAB,$15.21
6,Phenylpropanolamine ER 38mg Tabs,,1,1,0,0,TAB,0,0,0,0,0,38 mg,30,TAB,$19.79
6,Phenylpropanolamine ER 74mg Tabs,,1,1,0,0,TAB,0,0,0,0,0,74 mg,30,TAB,$26.32
6,Phylyte / Normosol-R (1000ml),,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$7.52
6,Pilocarpine 1% Ophthalmic Sol 15 mL,,1,0,0,0,BTTL,0,0,0,0,0,1%,1,BTTL,$49.03
6,Pilocarpine 2% Ophthalmic Sol 15 mL,,1,0,0,0,BTTL,0,0,0,0,0,2%,1,BTTL,$51.22
6,Pimobendan 0.75mg/ml Inj 5ml vial,Vetmedin,1,0,0,0,VIAL,0,0,0,0,0,0.75 mg,1,VIAL,$25.49
6,Pimobendan 1.25 mg Chew Tablet,Vetmedin,1,1,0,0,TAB,0,0,0,0,0,1.25 mg,50,TAB,$37.55
6,Pimobendan 1.5 mg/mL Oral,Vetmedin,1,1,0,0,ML,0,0,0,0,0,1.5 mg,50,ML,$46.50
6,Pimobendan 10 mg Chew Tablet,Vetmedin,1,1,0,0,TAB,0,0,0,0,0,10 mg,50,TAB,$99.45
6,Pimobendan 2.5 mg Chew Tablet,Vetmedin,1,1,0,0,TAB,0,0,0,0,0,2.5 mg,50,TAB,$58.42
6,Pimobendan 5 mg Chew Tablet,Vetmedin,1,1,0,0,TAB,0,0,0,0,0,5 mg,50,TAB,$74.99
6,Piroxicam 20 mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,20 mg,100,CAP,$16.57
0,Plaqtiv+ Toothpaste Malt 70g,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$6.74
0,Plaqtiv+ Water Additive 500ml,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$6.74
6,Polyflex 25GM 200CC,,1,0,0,0,EACH,0,0,0,0,0,25 g,1,EACH,$0.00
6,Posatex Otic Susp 15GM,,1,0,0,0,BTTL,0,0,0,0,0,15 g,12,BTTL,$386.28
6,Posatex Otic Susp 30g,,1,0,0,0,BTTL,0,0,0,0,0,30 g,6,BTTL,$346.56
6,Posatex Otic Susp 7.5g,,1,0,0,0,BTTL,0,0,0,0,0,7.5 g,12,BTTL,$258.00
6,Potassium Bromide 200mg/mL Solution,,1,1,0,0,BTTL,0,0,0,0,0,200 mg,1,BTTL,$0.00
6,Potassium Bromide 250 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,250 mg,60,TAB,$19.07
6,Potassium Bromide 500mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,500 mg,60,TAB,$0.00
6,Potassium Chloride 20meq/10ml Inj,,1,1,0,0,ML,0,0,0,0,0,20meq,250,ML,$74.95
6,Potassium Chloride 40meq/20ml Inj ,KCL,1,1,0,0,ML,0,0,0,0,0,40meq,250,ML,$140.36
6,Potassium Citrate 675 mg Chew Tablet,,1,1,0,0,TAB,0,0,0,0,0,675 mg,60,TAB,$15.25
6,Potassium Citrate ER 540 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,540 mg,100,TAB,$23.41
6,Potassium Gluconate 468mg,,1,0,0,0,BTTL,0,0,0,0,0,468 mg,1,BTTL,$0.00
6,Potassium Gluconate Gel 5oz,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$13.37
6,Potassium Phosphate 3mmol/mL Inj,,1,1,0,0,ML,0,0,0,0,0,3mmol,5,ML,$8.88
6,Povidone Iodine Solution 1 Gallon,,1,0,0,0,GAL,0,0,0,0,0,,1,GAL,$25.84
6,Pradofloxacin 120mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,120 mg,70,TAB,$298.31
6,Pradofloxacin 25mg/ml Oral 15ml,Pradofloxacin,1,0,0,0,BOX,0,0,0,0,0,25mg,1,BOX,$0.00
6,Pradofloxacin 25mg/ml Oral 30ml,Pradofloxacin,1,0,0,0,BTTL,0,0,0,0,0,25mg,6,BTTL,$173.65
6,Pradofloxacin 60mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,60 mg,70,TAB,$198.87
6,Praziquantel 23mg Feline Tablet,Droncit,1,1,0,0,TAB,0,0,0,0,0,23 mg,50,TAB,$7.46
6,Praziquantel 34 mg Tablet ,,1,1,0,0,TAB,0,0,0,0,0,34 mg,50,TAB,$219.92
6,Praziquantel 56.8mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,56.8 mg,10,ML,$88.92
6,Prazosin 0.5mg,,1,1,0,0,TAB,0,0,0,0,0,.5mg,60,TAB,$49.50
6,Prazosin 1 mg Capsule,,1,0,0,0,CAP ,0,0,0,0,0,1 mg,100,CAP,$7.91
6,Prazosin HCl 1mg/ml Oral ,,1,1,0,0,ML,0,0,0,0,0,1 mg,30,ML,$78.00
6,Pred Forte 5ml Oral,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$4.87
6,PredniSOLONE 15mg/5ml Oral,,1,1,0,0,ML,0,0,0,0,0,15 mg,480,ML,$51.11
6,PrednisOLOne 1mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,1 mg,120,ML,$0.15
6,PrednisoLONE 20 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,20 mg,500,TAB,$70.84
6,Prednisolone 3mg/mL Oral,,1,1,0,0,ML,0,0,0,0,0,3 mg,473,ML,$49.36
6,Prednisolone 5mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,5 mg,1000,TAB,$65.99
6,Prednisolone Acetate 1% 15ml,,1,0,0,0,BTTL,0,0,0,0,0,1%,1,BTTL,$111.55
6,Prednisone 10mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,10 mg,100,TAB,$2.75
6,PredniSONE 1mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,1 mg,100,TAB,$5.38
6,PredniSONE 2.5mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,2.5 mg,100,TAB,$7.38
6,Prednisone 20mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,20 mg,500,TAB,$45.08
6,PredniSONE 50 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,50 mg,100,TAB,$18.52
6,Prednisone 5mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,5 mg,1000,TAB,$55.86
5,Pregabalin 20mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,20 mg,100,TAB,$27.75
5,Pregabalin 20mg/ml Oral ,,1,1,0,0,ML,1,1,1,1,1,20 mg,473,ML,$36.90
6,Proheart 12 (5x10ml),,1,1,0,0,ML,0,0,0,0,0,,50,ML,"$2,042.25 "
6,Proin 25mg  Chewable Tablet,,1,1,0,0,TAB,0,0,0,0,0,25 mg,60,TAB,$0.00
6,Proin 50mg Chewable Tablet,,1,1,0,0,TAB,0,0,0,0,0,50 mg,60,TAB,$0.00
6,Proin 75mg Chewable Tablet,,1,1,0,0,TAB,0,0,0,0,0,75 mg,60,TAB,$0.00
6,Pro-Kolin 60ml Probiotic,,1,0,0,0,TUBE,0,0,0,0,0,,1,TUBE,$43.79
6,Pro-Kolin Advanced Dogs 30ml,,1,0,0,0,SYR,0,0,0,0,0,,1,SYR,$27.99
6,Propalin syrup 100ml bottle,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$22.61
6,Proparacaine 0.5% Opth Solution,,1,0,0,0,BTTL,0,0,0,0,0,0.50%,1,BTTL,$10.51
6,Pro-Pectalin Gel 15mL,,1,0,0,0,TUBE,0,0,0,0,0,,1,TUBE,$13.52
6,Pro-Pectalin Gel 30mL,,1,0,0,0,TUBE,0,0,0,0,0,,1,TUBE,$17.30
6,Propoflo 28 Vial 5x20mL Box,,1,1,0,0,ML,0,0,0,0,0,,100,ML,$78.07
6,Propofol 28 Green Inj 2X50ML,,1,0,0,0,BTTL,0,0,0,0,0,,2,BTTL,$65.35
6,Propranolol 80mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,80 mg,100,TAB,$62.12
6,Proviable Capsules,,1,0,0,0,CAP,0,0,0,0,0,,80,CAP,$30.74
6,Proviable-Forte Chew Tablet,,1,1,0,0,TAB,0,0,0,0,0,,180,TAB,$93.80
6,Proviable-Forte Paste 15 mL Kit,,1,0,0,0,KIT,0,0,0,0,0,,5,KIT,$84.50
6,Proviable-Forte Paste 30 mL Kit,,1,0,0,0,KIT,0,0,0,0,0,,5,KIT,$94.50
6,ProZinc Insulin U-40 10mL vial,,1,0,0,0,VIAL,0,0,0,0,0,U40,1,VIAL,$42.50
6,Purevax Feline 3 RCP 0.5ML Vial,,1,0,0,0,VIAL,0,0,0,0,0,,25,DOSE,$141.26
6,Pyrantel Pamoate Oral Suspension,Strongid,1,1,0,0,ML,0,0,0,0,0,,473,ML,$13.09
6,Pyrantel Pamoate Paste,Exodus,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$6.41
6,Rabies 3 Vaccine 50X1DS,Vanguard,1,0,0,1,DOSE,0,0,0,0,0,,50,DOSE,$105.00
6,Rabies Feline 1 YEAR 0.5ML,Purevax,1,0,0,1,DOSE,0,0,0,0,0,,25,DOSE,$423.30
6,Rabies Vaccine 50ml / box,Imrab,1,0,0,1,DOSE,0,0,0,0,0,,50,DOSE,$19.80
6,Ramipril 1.25 mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,1.25 mg,100,CAP,$6.52
6,Ramipril 5 mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,5 mg,100,CAP,$20.52
6,Ranitidine 25mg,,1,1,0,0,TAB,0,0,0,0,0,25 mg,100,TAB,$27.00
6,Rearguard 25ml,,1,1,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Rejensa K9 Chews 30ct,,1,0,0,0,TUB,0,0,0,0,0,,1,TUB,$30.00
6,Renal Essentials K9/Fel 60ct Chew,,1,0,0,0,BAG,0,0,0,0,0,,1,BAG,$22.22
6,Renal K Gel ,,1,0,0,0,TUBE,0,0,0,0,0,,1,TUBE,$0.00
6,Revolution Canine 10.1-20 lbs,Revolution,1,0,0,0,DOSE,0,0,0,0,0,,6,DOSE,$42.40
6,Rilexine palatable 300mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,300 mg,210,TAB,$41.28
6,Rilexine palatable 600mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,600 mg,210,TAB,$54.49
6,Rilexine palatable 75mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,75 mg,210,TAB,$32.14
6,Robenacoxib 10mg Tablet,Onsior,1,1,0,0,TAB,0,0,0,0,0,10 mg,30,TAB,$1.06
6,Robenacoxib 20mg Tablet,Onsior,1,1,0,0,TAB,0,0,0,0,0,20 mg,60,TAB,$0.00
6,Robenacoxib 20mg/mL Inj,Onsior,1,1,0,0,ML,0,0,0,0,0,20 mg,20,ML,$128.75
6,Robenacoxib 40mg Tablet,Onsior,1,1,0,0,TAB,0,0,0,0,0,40 mg,30,TAB,$1.79
6,Robenacoxib 5mg Tablet,Onsior,1,1,0,0,TAB,0,0,0,0,0,5 mg,30,TAB,$0.75
6,Robenacoxib 6mg Tablet,Onsior,1,1,0,0,TAB,0,0,0,0,0,6 mg,30,TAB,$94.00
6,Ropinirole  30mg/ml Ophth Soln 3ml ,Clevor,1,0,0,0,TUBE,0,0,0,0,0,30 mg,5,TUBE,$119.21
6,Saline  0.9% 1000ml,,1,0,0,0,EACH,0,0,0,0,0,0.90%,1,EACH,$4.66
6,Saline 0.9% 100ml,,1,0,0,0,EACH,0,0,0,0,0,0.90%,1,EACH,$2.07
6,Saline 0.9% 250ml,,1,0,0,0,EACH,0,0,0,0,0,0.90%,1,EACH,$3.22
6,Samylin 1g small breed Packet,,1,0,0,0,EACH,0,0,0,0,0,1 g,30,EACH,$0.00
6,Samylin 4g medium breed Packet,,1,0,0,0,EACH,0,0,0,0,0,4 g,30,EACH,$44.00
6,Samylin 5.3g large breed Packet,,1,0,0,0,EACH,0,0,0,0,0,5.3 g,30,EACH,$54.00
0,Scissors Metzenbaum Curved 7.0 ,,1,0,1,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,ScourGuard 4KX50,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
6,Sentinel 2-10lbs Brown,Sentinel,1,0,0,0,PACKET,0,0,0,0,0,,10,PACKET,$210.40
6,Serenicare Dogs & Cats (30),,1,0,0,0,EACH,0,0,0,0,0,,30,EACH,$19.15
6,SeroLube Eye Serum 3.5mL,,1,0,0,0,BTTL,0,0,0,0,0,,12,BTTL,$215.00
6,Sildenafil 100mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,100 mg,1,TAB,$19.43
6,Sildenafil 20mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,20 mg,90,TAB,$9.24
6,Sildenafil 25mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,,4,TAB,$9.29
6,Silver Sulfadiazine  400gm Jar,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$77.28
6,Silver Sulfadiazine 1% Cream Tube,,1,0,0,0,TUBE,0,0,0,0,0,1%,1,TUBE,$9.48
6,Silver Sulfadiazine 50g Jar,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$9.82
6,Silybin  90mg Tablet,SAMeLQ,1,1,0,0,TAB,0,0,0,0,0,90 mg,30,TAB,$0.90
6,Silybin 225mg Tablet,SAMeLQ,1,1,0,0,TAB,0,0,0,0,0,225 mg,30,TAB,$1.21
6,Silybin 425mg Tablet,SAMeLQ,1,1,0,0,TAB,0,0,0,0,0,425 mg,30,TAB,$2.03
6,Simethicone 66.6 mg/mL Oral  ,,1,1,0,0,ML,0,0,0,0,0,66.6 mg,30,ML,$2.08
6,Simparica Trio 12mg Lt Brn 11-22lb,Simparica Trio,1,0,0,0,DOSE,0,0,0,0,0,12 mg,6,DOSE,$17.11
6,Simparica Trio 24mg Blue 22-44lbs,Simparica Trio,1,0,0,0,DOSE,0,0,0,0,0,24 mg,6,DOSE,$19.38
6,Simparica Trio 3mg Yellow 2-5lbs,Simparica Trio,1,0,0,0,DOSE,0,0,0,0,0,3 mg,6,DOSE,$15.67
6,Simparica Trio 48mg Green 44-88lbs,Simparica Trio,1,0,0,0,DOSE,0,0,0,0,0,48 mg,6,DOSE,$22.43
