Vetcove ID,Date,Hospital,Name,Order #,PO Number,Supplier,Manufacturer,Manufacturer Number,Primary Category,Secondary Category,GL Code,Vetcove Item ID,Cost per Dose,Units,Unit Price,Unit Measurement,List Price,Quantity,Total Price,Item Status,Supplier's SKU
425746832,2025-03-13,Animal Care Center + Pet House Suites,"KeraVet Gel: Canine and Feline, 7.5mL, Each",GHF0462,VC0JNLOI,Covetrus,Epiq Animal Health,860006934033,Pharmaceuticals,Wound Care,,625840,3.4907,7.5,26.18,ml,28.08,1,26.18,Completed,083417
426343139,2025-03-17,Animal Care Center + Pet House Suites,Isopropyl Alcohol 70%: 1 Gallon,6205999421,VC0JOV1S,Patterson,Multiple Manufacturers,1130023C,Pharmaceuticals,Antiseptics,,81785,10.49,1.0,10.49,gal,,1,10.49,Completed,078924220
430098422,2025-03-31,Animal Care Center + Pet House Suites,"Cytopoint: 40mg (30.1-40lb), 1 Vial (Ordered in Multiples of 5)",1020000841,VC0JVMWJ,Zoetis,Zoetis,10022182,Pharmaceuticals,Dermatologic Preparations,,298499,48.31,1.0,48.31,vial,49.3,5,241.55,Completed,10022182
444893687,2025-05-29,Animal Care Center + Pet House Suites,ProCyte Dx Reagent Kit: Each,5103159693,VC0KQTH1,Idexx,IDEXX,99-26306-00,Diagnostics Laboratory,Hematology and Coagulation Tests,,176337,575.0,1.0,575.0,kit,605.95,1,575.0,Completed,99-26306-00
444893689,2025-05-29,Animal Care Center + Pet House Suites,SNAP 4Dx Plus Test: 30 Tests,5103159693,VC0KQTH1,Idexx,IDEXX,99-0011516,Diagnostics Laboratory,Analyzers: Hematology,,517979,23.2,30.0,696.0,test,799.5,1,696.0,Completed,99-0011516
444893688,2025-05-29,Animal Care Center + Pet House Suites,Catalyst Chem 10 Clip: 12 Count,5103159693,VC0KQTH1,Idexx,IDEXX,98-11005-01,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,175982,35.8,12.0,429.6,each,455.4,1,429.6,Completed,98-11005-01
445398544,2025-05-29,Animal Care Center + Pet House Suites,"Simparica TRIO Chewable Tablets: Green, 44.1-88.0lb, 5 x 6 Dose",6206440858,VC0KQTL7,Patterson,Zoetis,10022682,Parasiticides,Heartworm Parasiticides,Inventory - Medicine (1331),371220,34.8033,30.0,1044.1,tablet,,1,1044.1,Completed,078945514
445390227,2025-05-29,Animal Care Center + Pet House Suites,"Carprofen Chewable Tablets: 25mg, 180 Count",6667608-6,VC0KQTHL,Penn Vet,Multiple Manufacturers,6451970845,Pharmaceuticals,Antiinflammatories,,224946,0.2429,180.0,43.72,tablet,,1,43.72,Completed,ZYV3010
445390225,2025-05-29,Animal Care Center + Pet House Suites,Vcheck C Cortisol: 10 Count,6667608-3,VC0KQTHL,Penn Vet,Bionote,VCF105DD,Diagnostics,Diagnostic Aids - Clinical,,374803,14.95,10.0,149.5,test,,1,149.5,Completed,BNTVCF105DD
489334933,2025-11-17,Animal Care Center + Pet House Suites,Vanguard B Oral Vaccine: 25 x 1 Dose,6207834444,VC0NAARW,Patterson,Zoetis,10014058,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),174669,4.73,25.0,118.25,dose,,1,118.25,Completed,078926163
489334935,2025-11-17,Animal Care Center + Pet House Suites,"PDO Monofil Absorbable Suture: 0, CP-1 (36mm), 1/2 Reverse Cut, 30"", Violet, 12 Count",6207834444,VC0NAARW,Patterson,Multiple Manufacturers,D467,Wound Closure,Synthetic Absorbable Suture,Inventory - Med Supplies (1332),61347,6.735,12.0,80.82,suture,,1,80.82,Completed,078910076
488963907,2025-11-17,Animal Care Center + Pet House Suites,"Sharps Container: Rotor Lid, 2 Gallon",6847427-0,VC0NAAVZ,Penn Vet,Cardinal Health,8970,Facility Supplies,Sharps Containers,General Supplies - Medical (5300),190639,5.16,1.0,5.16,purchasing unit,,3,15.48,Completed,KEN8970
442557551,2025-05-19,Animal Care Center + Pet House Suites,Cerenia Injectable Solution: 20ml,GJW9421,VC0KLBJG,Covetrus,Zoetis,10021317,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),298503,9.586,20.0,191.72,ml,236.8,1,191.72,Completed,077942
441992950,2025-05-19,Animal Care Center + Pet House Suites,Isoflurane: 250ml,6656716-0,VC0KLBK8,Penn Vet,Multiple Manufacturers,1398552860,Surgery,Anesthesia & Anesthesia Accessories,,6571,0.1188,250.0,29.69,ml,,2,59.38,Completed,VED1360
441992954,2025-05-19,Animal Care Center + Pet House Suites,"Nutramax Denamarin for Dogs, 225mg, 30ct Chewable Tablets",6656716-0,VC0KLBK8,Penn Vet,Nutramax,DENAMCHW30,Nutraceuticals,S-Adenosyl,,188237,0.9563,30.0,28.69,tablet,,1,28.69,Completed,NMX1430
441992955,2025-05-19,Animal Care Center + Pet House Suites,Neopolydex Ophthalmic Suspension: 5Ml,6656716-0,VC0KLBK8,Penn Vet,Multiple Manufacturers,2420883060,Pharmaceuticals,Ophth Preps and Treatments,Inventory - Medicine (1331),40454,4.9,1.0,4.9,bottle,,1,4.9,Completed,VED1818
441992953,2025-05-19,Animal Care Center + Pet House Suites,Kwik Stop Styptic Powder: 14g,6656716-0,VC0KLBK8,Penn Vet,Miracle Corp,423594,Wound Care and White Goods,Hemostatics,Inventory - Medicine (1331),44225,0.3379,14.0,4.73,g,,1,4.73,Completed,BUT66001
442556802,2025-05-19,Animal Care Center + Pet House Suites,"Disposable Otoscopic Cones: 5mm (Medium), 50 Count",6206362108,VC0KLBJN,Patterson,Innovative Vet Products,5MM,Diagnostics Exam,Otoscopes Ophthalmoscopes Acc,,33943,13.88,1.0,13.88,box,,2,27.76,Completed,078800125
415782448,2025-01-30,Animal Care Center + Pet House Suites,"Standard Stretch Gauze Bandage Roll: Non-Sterile, 2"" x 4.1 yds, 12 Count",6543656-0,VC0J3LU8,Penn Vet,Dynarex,602,Wound Care and White Goods,Gauze Bandage,,845963,0.1108,12.0,1.33,rolls,,3,3.99,Completed,DN3102
414020364,2025-01-23,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 30 cm, Each",6205780858,VC0JZESX,Patterson,Genia,306462,Wound Care and White Goods,Elizabethan and Recovery Collars,,845893,14.11,1.0,14.11,purchasing unit,,1,14.11,Completed,078942397
452297316,2025-06-23,Animal Care Center + Pet House Suites,Carprofen Injection: 20ml (50mg/ml),6694117-3,VC0L472T,Penn Vet,Multiple Manufacturers,6451503670,Pharmaceuticals,Antiinflammatories,,267234,2.79,20.0,55.8,ml,,1,55.8,Completed,FEL4100
452297306,2025-06-23,Animal Care Center + Pet House Suites,"Comply Indicator Tape Steam Lead Free: 1"" x 60yd",6694117-0,VC0L472T,Penn Vet,3M,132224MM,Autoclaves and Inst Cleaners,Sterilization Indicators,,124154,0.1098,60.0,6.59,yd,,1,6.59,Completed,MMM1322-24MM
451841601,2025-06-23,Animal Care Center + Pet House Suites,Catalyst PHBR Test Kit: 6 Count,5105300950,VC0L4755,Idexx,IDEXX,99-27797,Diagnostics Laboratory,Cassettes and Accessories,,176363,25.95,6.0,155.7,test,165.0,1,155.7,Completed,99-27797
441833372,2025-05-15,Animal Care Center + Pet House Suites,"Clindamycin Hcl Capsules: 150Mg, 100 Count",6653458-0,VC0KK5HV,Penn Vet,Multiple Manufacturers,63304069201,Pharmaceuticals,Antimicrobial Agents,,120093,0.0611,100.0,6.11,capsule,,1,6.11,Completed,VED1054
441311739,2025-05-15,Animal Care Center + Pet House Suites,"Gabapentin Oral Oil Suspension: 100 mg/ml, 60 ml",WO03099585,VC0KK5IJ,Wedgewood Pharmacy,Wedgewood Pharmacy,GABAPESUS0062VC,Pharmaceuticals,Compounded Medication,,788830,58.05,1.0,58.05,purchasing unit,67.75,1,58.05,Completed,GABAPESUS0062VC
442557550,2025-05-19,Animal Care Center + Pet House Suites,ZYMOX  Otic with 1% Hydrocortisone: 1.25oz,GJW9421,VC0KLBJG,Covetrus,Pet King Brands,ZYMO0001,Pharmaceuticals,Otic Preparations,,44118,10.728,1.25,13.41,oz,18.19,1,13.41,Completed,018873
442557549,2025-05-19,Animal Care Center + Pet House Suites,"Animax Ointment (Nystatin, Neomycin Sulfate, Thiostrepton, Triamcinolone Acetonide Ointment): 15 Ml",GJW9421,VC0KLBJG,Covetrus,Dechra,12215,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),143513,0.7707,15.0,11.56,ml,14.99,1,11.56,Completed,008901
442557547,2025-05-19,Animal Care Center + Pet House Suites,"Sharps Container, Sliding Top, 4 Quart/1Gallon each EACH",GJW9421,VC0KLBJG,Covetrus,Covetrus,03191500HS,Facility Supplies,Sharps Containers,,207919,3.52,1.0,3.52,purchasing unit,3.76,3,10.56,Completed,058313
442557545,2025-05-19,Animal Care Center + Pet House Suites,Micazole Lotion 1%: 60ml,GJW9421,VC0KLBJG,Covetrus,Covetrus,BBMN60,Pharmaceuticals,Antifungals,,28344,0.0787,60.0,4.72,ml,6.6,1,4.72,Completed,014676
442557544,2025-05-19,Animal Care Center + Pet House Suites,"Sharps Container: Sliding Lid, 8 Gallon",GJW9421,VC0KLBJG,Covetrus,Medtronic,8980S,Facility Supplies,Sharps Containers,,30534,17.7,1.0,17.7,box,22.11,2,35.4,Completed,023717
441992949,2025-05-19,Animal Care Center + Pet House Suites,Azithromycin Oral Suspension:  30Ml (40Mg/Ml),6656716-0,VC0KLBK8,Penn Vet,Multiple Manufacturers,00093202631,Pharmaceuticals,Antimicrobial Agents,,55413,3.99,1.0,3.99,bottle,,1,3.99,Completed,PVS4496
442556806,2025-05-19,Animal Care Center + Pet House Suites,Vanguard B Oral Vaccine: 25 x 1 Dose,6206362108,VC0KLBJN,Patterson,Zoetis,10014058,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),174669,4.73,25.0,118.25,dose,,1,118.25,Completed,078926163
442556805,2025-05-19,Animal Care Center + Pet House Suites,"Surflo IV Catheter: 22ga x 1""",6206362108,VC0KLBJN,Patterson,Terumo,CATH-2225,Administration and Transfusion,IV Catheters and Plugs,,115287,1.46,1.0,1.46,iv catheter,,20,29.2,Completed,078915694
442556804,2025-05-19,Animal Care Center + Pet House Suites,"Surflo IV Catheter: 20ga x 1""",6206362108,VC0KLBJN,Patterson,Terumo,SROX2025V,Administration and Transfusion,IV Catheters and Plugs,,115283,1.46,1.0,1.46,iv catheter,,20,29.2,Completed,078915691
458000556,2025-07-10,Animal Care Center + Pet House Suites,"Ketoconazole/Enrofloxacin/Triamcinolone 2%/0.23%/0.1% (K-E-T) in Anhydrous Lanolin EZ Dose Ear Pack Purple Cap: Multi, 3 ml",WO03154343,,Wedgewood Pharmacy,Wedgewood Pharmacy,,Pharmaceuticals,Compounded Medication,,479398,3.6,3.0,10.8,ml,21.75,6,64.8,Completed,ENRKETOTI091VC
458882788,2025-07-14,Animal Care Center + Pet House Suites,Cerenia Injectable Solution: 20ml,62685966,VC0LEQ3D,MWI,Zoetis,10021317,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),298503,9.586,20.0,191.72,ml,236.85,1,191.72,Completed,119174
458882784,2025-07-14,Animal Care Center + Pet House Suites,Braun Thermoscan 7 Ear Thermometer,62685966,VC0LEQ3D,MWI,Kaz Incorporated,759450,Diagnostics Exam,Thermometers Jars Probe Covers,,717355,48.03,1.0,48.03,purchasing unit,60.48,3,144.09,Completed,123924
458882679,2025-07-14,Animal Care Center + Pet House Suites,"VetPack Monoject Needle with Plastic Hub: 22g x 1"", A, Aluminum Insert, 100 Count",6716085-3,VC0LESHX,Penn Vet,Medtronic,8881251881,Administration and Transfusion,Syringes and Needles,,192097,10.54,1.0,10.54,box,,3,31.62,Completed,SHW251881
459280770,2025-07-15,Animal Care Center + Pet House Suites,"PPVD Veterinary EN Savory Selects Feline: Chicken  Formula, 5.5oz, 24 Count",0075473071,VC0LDCWB,Patterson,Nestle Purina,38100192448,Foods,"Diets, Therapeutic",,447045,-2.1192,24.0,-50.86,each,,1,-50.86,Return,078944395
441987018,2025-05-15,Animal Care Center + Pet House Suites,"Cytopoint: 40mg (30.1-40lb), 1 Vial (Ordered in Multiples of 5)",1020301911,VC0KK5HD,Zoetis,Zoetis,10022182,Pharmaceuticals,Dermatologic Preparations,,298499,48.31,1.0,48.31,vial,49.3,5,241.55,Completed,10022182
441311523,2025-05-15,Animal Care Center + Pet House Suites,Catalyst Total T4 Test: 12 Count,5102031004,VC0KK5IC,Idexx,IDEXX,99-0001000,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,175878,0.0,12.0,0.0,test,330.0,1,0.0,Completed,99-0001000
447728838,2025-06-09,Animal Care Center + Pet House Suites,Neopolydex Ophthalmic Ointment: 3.5g,6678932-0,VC0KVTZZ,Penn Vet,Multiple Manufacturers,2420879535,Pharmaceuticals,Ophth Preps and Treatments,Inventory - Medicine (1331),38192,1.3457,3.5,4.71,g,,2,9.42,Completed,VED1812
448170645,2025-06-09,Animal Care Center + Pet House Suites,"Disposable Otoscopic Cones: 5mm (Medium), 50 Count",6206515664,VC0KVSWB,Patterson,Innovative Vet Products,5MM,Diagnostics Exam,Otoscopes Ophthalmoscopes Acc,,33943,13.88,1.0,13.88,box,,2,27.76,Completed,078800125
448170642,2025-06-09,Animal Care Center + Pet House Suites,"Simparica TRIO Chewable Tablets: Brown, 88.1-132.0lb, 5 x 6 Dose",6206515664,VC0KVSWB,Patterson,Zoetis,10022683,Parasiticides,Heartworm Parasiticides,Inventory - Medicine (1331),371221,35.2933,30.0,1058.8,tablet,,1,1058.8,Completed,078945515
422618125,2025-02-27,Animal Care Center + Pet House Suites,"Tresaderm® Solution: 15ml, 12 Count",2103817655,4503642734,Boehringer Ingelheim,Boehringer Ingelheim,128740,Pharmaceuticals,Dermatologic Preparations,,81727,1.5829,180.0,284.93,ml,284.93,1,284.93,Completed,128740
429202322,2025-03-27,Animal Care Center + Pet House Suites,"Amoxicillin Capsules: 500Mg, 500 Count",SO0647373,VC0JUJJD,Amatheon,Multiple Manufacturers,67253014150,Pharmaceuticals,Antimicrobial Agents,,42956,0.05,500.0,24.99,capsule,,1,24.99,Completed,16714-0299-04
429408329,2025-03-27,Animal Care Center + Pet House Suites,Catalyst Chem 10 Clip: 12 Count,5097770280,VC0JUJ5A,Idexx,IDEXX,98-11005-01,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,175982,35.8,12.0,429.6,each,455.4,1,429.6,Completed,98-11005-01
429408327,2025-03-27,Animal Care Center + Pet House Suites,Catalyst Total T4 Test: 12 Count,5097770280,VC0JUJ5A,Idexx,IDEXX,99-0001000,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,175878,0.0,12.0,0.0,test,330.0,1,0.0,Completed,99-0001000
416566842,2025-02-03,Animal Care Center + Pet House Suites,"Maropitant Citrate Tablets: 60mg, 4 Count",60255028,VC0J4NUY,MWI,Multiple Manufacturers,86117002917,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),596817,5.0975,4.0,20.39,tablet,20.39,2,40.78,Completed,501142
416566841,2025-02-03,Animal Care Center + Pet House Suites,"Maropitant Citrate Tablets: 16mg, 4 Count",60255028,VC0J4NUY,MWI,Multiple Manufacturers,86136010135,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),596818,2.6725,4.0,10.69,tablet,10.69,1,10.69,Completed,501140
416566840,2025-02-03,Animal Care Center + Pet House Suites,"Maropitant Citrate Tablets: 160mg, 4 Count",60255028,VC0J4NUY,MWI,Multiple Manufacturers,86136010435,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),596816,5.9175,4.0,23.67,tablet,23.67,1,23.67,Completed,501143
416566839,2025-02-03,Animal Care Center + Pet House Suites,"Animax Ointment (Nystatin, Neomycin Sulfate, Thiostrepton, Triamcinolone Acetonide Ointment): 15 Ml",60255028,VC0J4NUY,MWI,Dechra,12215,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),143513,0.734,15.0,11.01,ml,14.99,2,22.02,Completed,015885
416566843,2025-02-03,Animal Care Center + Pet House Suites,"EZ Soft Collars: X-Small (3.5-10"" Neck), Each",60255028,VC0J4NUY,MWI,Kong Vet Products (KVP),EZSF005,Wound Care and White Goods,Elizabethan and Recovery Collars,Inventory Asset - Retail Products (1330),194547,6.58,1.0,6.58,collar,8.15,3,19.74,Completed,046338
416186555,2025-02-03,Animal Care Center + Pet House Suites,Isopropyl Alcohol 70%: 1 Gallon,6205820334,VC0J4NVG,Patterson,Multiple Manufacturers,1130023C,Pharmaceuticals,Antiseptics,,81785,10.49,1.0,10.49,gal,,1,10.49,Completed,078924220
416251204,2025-02-03,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 20cm, Each",6205821742,VC0J4UBJ,Patterson,Genia,306458,Wound Care and White Goods,Elizabethan and Recovery Collars,,443065,8.78,1.0,8.78,collar,,2,17.56,Completed,078942395
417324090,2025-02-06,Animal Care Center + Pet House Suites,"VetPak Monoject Needle with Plastic Hub (Rigid): 20g x 1"", A, Aluminum Insert, 100 Count",GGJ5076,VC0J7ZOC,Covetrus,Cardinal Health,8881251782,Administration and Transfusion,Syringes and Needles,,194018,0.1017,100.0,10.17,needle,17.66,3,30.51,Completed,004475
415569808,2025-01-30,Animal Care Center + Pet House Suites,"Vetmedin® Chewable Tablets: 2.5mg, 50 Count",2103720951,VC0J3M7F,Boehringer Ingelheim,Boehringer Ingelheim,103184,Pharmaceuticals,Cardiovascular Drugs,,87063,1.0058,50.0,50.29,tablet,58.42,2,100.59,Completed,103184
415563836,2025-01-30,Animal Care Center + Pet House Suites,"PureVax® Recombinant Leukemia: 0.5ml, 25 Count",2103720862,VC0J3LT9,Boehringer Ingelheim,Boehringer Ingelheim,159731,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),433500,14.156,25.0,353.9,dose,541.68,2,707.8,Completed,159731
414597074,2025-01-27,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 25cm, Each",6205791162,VC0J1HQ5,Patterson,Genia,306460,Wound Care and White Goods,Elizabethan and Recovery Collars,,443066,12.39,1.0,12.39,collar,,3,37.17,Completed,078942396
414597072,2025-01-27,Animal Care Center + Pet House Suites,"Vetsulin: U-40, 10ml",6205791162,VC0J1HQ5,Patterson,Merck,127260,Pharmaceuticals,Hormones and Analogs,,189733,39.7,1.0,39.7,vial,,1,39.7,Completed,078441243
414597071,2025-01-27,Animal Care Center + Pet House Suites,Barium Sulfate Suspension: 16oz,6205791162,VC0J1HQ5,Patterson,Jorgensen Labs,J1350,X-Ray and Imaging,Radiopaque Media,,125701,1.1125,16.0,17.8,oz,,1,17.8,Completed,078929381
434185642,2025-04-16,Animal Care Center + Pet House Suites,SediVue Bacteria Confirmation Kit: Each,5099497676,BactConf Replenish,Idexx,IDEXX,99-0013407,Diagnostics Laboratory,Culture Collection Incubation,,389905,0.0,1.0,0.0,kit,,1,0.0,Completed,99-0013407
412199639,2025-01-16,Animal Care Center + Pet House Suites,"Low Dead Space Syringe with Needle(Soft Pack): Sterile, 3ml, Luer Lock, 22g x 3/4"", 100 Count",6205752889,VC0IW9CJ,Patterson,Multiple Manufacturers,26115,Administration and Transfusion,Syringes and Needles,,845962,0.0,100.0,0.0,Syringes,,1,0.0,Completed,078683955
471450717,2025-09-04,Animal Care Center + Pet House Suites,"Fecal Container: 30mL, 5 Count",1021016441,VC0M6XYG,Zoetis,Zoetis,10025402,Diagnostics Laboratory,Fecal Tests,Lab Supplies (5630),521307,0.0,5.0,0.0,each,0.01,50,0.0,Completed,10025402
471450719,2025-09-04,Animal Care Center + Pet House Suites,Proheart 12: Client Information Sheet,1021016441,VC0M6XYG,Zoetis,,,Facility Supplies,General Supplies,General Supplies - Medical (5300),305944,0.0,1.0,0.0,purchasing unit,,1,0.0,Completed,30002518
478531462,2025-10-02,Animal Care Center + Pet House Suites,Nutramax Proviable Fiber Supplement for Cats and Dogs Powder: 200g,6207455138,VC0MLPCM,Patterson,Nutramax,3000316,Nutraceuticals,Probiotics,Inventory - Medicine (1331),731143,0.1299,200.0,25.99,g,,1,25.99,Completed,078953768
478531470,2025-10-02,Animal Care Center + Pet House Suites,"Sharps Container: Chimney Top Lid, 2 Gallon",6207455138,VC0MLPCM,Patterson,Medtronic,676285,Facility Supplies,Sharps Containers,Inventory - Medicine (1331),112015,2.595,2.0,5.19,gal,,2,10.38,Completed,078257559
478531463,2025-10-02,Animal Care Center + Pet House Suites,PPVD NF Kidney Function Advanced Care Feline Formula: 8lbs,6207455138,VC0MLPCM,Patterson,Nestle Purina,038100178880,Foods,"Diets, Therapeutic",,261605,5.4813,8.0,43.85,lb,,1,43.85,Completed,078933482
478531467,2025-10-02,Animal Care Center + Pet House Suites,"Revolution Plus for Cats: Orange (5.6-11lbs), 5 x 6 Doses",6207455138,VC0MLPCM,Patterson,Zoetis,10020414,Parasiticides,External/Heartworm,Inventory - Medicine (1331),286820,12.795,30.0,383.85,dose,,1,383.85,Completed,078949670
416097271,2025-01-30,Animal Care Center + Pet House Suites,"Sterile Laparotomy Sponge: 8 x 11"", 5 Count",60213464,VC0J3LTM,MWI,Amerisource Bergen,10251608,Wound Care and White Goods,Gauze Sponges and Lap Sponges,,398647,4.99,1.0,4.99,packet,5.85,2,9.98,Completed,112224
457561537,2025-07-10,Animal Care Center + Pet House Suites,Optixcare Eye Lube Plus: 20g,6712991-0,VC0LDCWS,Penn Vet,Aventix,OPX4250,Pharmaceuticals,Ophth Preps and Treatments,Inventory - Medicine (1331),234593,0.437,20.0,8.74,g,,4,34.96,Completed,OPX4250
457561524,2025-07-10,Animal Care Center + Pet House Suites,"Churu Nourish: Chicken & Tuna, 50 Count",6712991-0,VC0LDCWS,Penn Vet,Inaba,UVC111,Nutraceuticals,Behavior,General Supplies - Medical (5300),334713,0.4166,50.0,20.83,bag,,1,20.83,Completed,PVS8920
458000238,2025-07-10,Animal Care Center + Pet House Suites,"PPVD Veterinary EN Savory Selects Feline: Chicken  Formula, 5.5oz, 24 Count",6206765169,VC0LDCWB,Patterson,Nestle Purina,38100192448,Foods,"Diets, Therapeutic",,447045,2.1192,24.0,50.86,each,,1,50.86,Completed,078944395
458000237,2025-07-10,Animal Care Center + Pet House Suites,PPVD Canine EN Gastroenteric: 6lb,6206765169,VC0LDCWB,Patterson,Nestle Purina,038100138542,Foods,"Diets, Therapeutic",Inventory Asset - Food (1333),77055,5.1067,6.0,30.64,lb,,1,30.64,Completed,078802877
458000236,2025-07-10,Animal Care Center + Pet House Suites,"Nutramax Proviable-Forte Kit For Medium & Large Dogs, 30Ml, 5 Count",6206765169,VC0LDCWB,Patterson,Nutramax,PROVFT5KP30,Nutraceuticals,Probiotics,,189253,18.9,5.0,94.5,each,,1,94.5,Completed,078926867
458000233,2025-07-10,Animal Care Center + Pet House Suites,"Vetsulin: U-40, 10ml",6206765169,VC0LDCWB,Patterson,Merck,127260,Pharmaceuticals,Hormones and Analogs,,189733,41.29,1.0,41.29,vial,,1,41.29,Completed,078441243
